Stock Alt Year Catch ABC OFL SSB TotBiom
goa_wp 1 2023 168575 168575 196073 226545 1.76399e+06
goa_wp 1 2024 164896 164896 191440 210571 1.59989e+06
goa_wp 1 2025 151906 151906 175592 192260 1.76871e+06
goa_wp 1 2026 139208 139208 161443 180196 1.71036e+06
goa_wp 1 2027 138859 138859 161508 166963 1.9146e+06
goa_wp 1 2028 147354 147354 176590 179827 1.74984e+06
goa_wp 1 2029 158181 158181 193423 188554 1.94787e+06
goa_wp 1 2030 158135 158135 191982 199512 1.94106e+06
goa_wp 1 2031 162805 162805 197645 200380 1.94047e+06
goa_wp 1 2032 169517 169517 205525 203186 1.92854e+06
goa_wp 1 2033 171824 171824 207387 205742 1.96786e+06
goa_wp 1 2034 169214 169214 204707 209758 1.97674e+06
goa_wp 1 2035 169316 169316 205441 208144 1.96225e+06
goa_wp 2 2023 168575 168.347 196073 226545 1.76399e+06
goa_wp 2 2024 164896 161.592 191440 210571 1.59989e+06
goa_wp 2 2025 151273 118.994 175592 192264 1.76871e+06
goa_wp 2 2026 136351 68.9744 161546 180312 1.71085e+06
goa_wp 2 2027 135609 32.8148 162160 167665 1.91713e+06
goa_wp 2 2028 143584 0 177881 181384 1.75464e+06
goa_wp 2 2029 156172 0 195294 190643 1.95463e+06
goa_wp 2 2030 152619 0 193960 202016 1.9484e+06
goa_wp 2 2031 159281 0 200320 203533 1.95044e+06
goa_wp 2 2032 166970 0 208479 207178 1.93985e+06
goa_wp 2 2033 170321 0 210279 209513 1.97884e+06
goa_wp 2 2034 168046 0 207251 213515 1.98695e+06
goa_wp 2 2035 166357 82.3459 207665 211516 1.97135e+06
goa_wp 3 2023 116210 168575 196073 229065 1.76399e+06
goa_wp 3 2024 120299 173879 201839 223942 1.64227e+06
goa_wp 3 2025 116778 168649 195686 215456 1.83739e+06
goa_wp 3 2026 117988 168071 194640 210532 1.79615e+06
goa_wp 3 2027 123052 162543 188824 195726 1.99919e+06
goa_wp 3 2028 131547 171929 199713 208154 1.83058e+06
goa_wp 3 2029 141698 179555 214935 215545 2.02409e+06
goa_wp 3 2030 139518 176217 211938 226622 2.01525e+06
goa_wp 3 2031 144870 181168 218232 228149 2.01409e+06
goa_wp 3 2032 148623 186796 224900 231459 2.00202e+06
goa_wp 3 2033 149560 188530 226250 233890 2.04211e+06
goa_wp 3 2034 147346 185541 222930 239151 2.05337e+06
goa_wp 3 2035 147683 186849 224359 238014 2.04029e+06
goa_wp 4 2023 50056.7 168575 196073 232105 1.76399e+06
goa_wp 4 2024 55513.8 185370 215140 241444 1.69609e+06
goa_wp 4 2025 57032 189905 220262 248255 1.93131e+06
goa_wp 4 2026 59456.8 198320 230119 258584 1.92324e+06
goa_wp 4 2027 61914 204914 237704 249925 2.14659e+06
goa_wp 4 2028 66329.2 214569 248963 271122 1.9984e+06
goa_wp 4 2029 71953.5 229873 266789 284886 2.20828e+06
goa_wp 4 2030 70338 224382 260782 303614 2.21774e+06
goa_wp 4 2031 73142.8 233771 273928 310839 2.22982e+06
goa_wp 4 2032 74249.8 238533 280745 320234 2.23154e+06
goa_wp 4 2033 74578.6 240264 283407 326556 2.2823e+06
goa_wp 4 2034 73168.1 236618 279735 336687 2.30318e+06
goa_wp 4 2035 73671.2 238559 281705 338324 2.29644e+06
goa_wp 5 2023 0 168575 196073 234306 1.76399e+06
goa_wp 5 2024 0 194162 225316 255127 1.737e+06
goa_wp 5 2025 0 207342 240421 275733 2.00789e+06
goa_wp 5 2026 0 222555 258134 301718 2.03382e+06
goa_wp 5 2027 0 233854 271489 301525 2.2819e+06
goa_wp 5 2028 0 250850 291058 333139 2.15709e+06
goa_wp 5 2029 0 271488 314941 354827 2.38595e+06
goa_wp 5 2030 0 262513 304453 382433 2.41635e+06
goa_wp 5 2031 0 280134 324856 395817 2.4428e+06
goa_wp 5 2032 0 285510 331887 412096 2.45914e+06
goa_wp 5 2033 0 287920 335492 422696 2.52011e+06
goa_wp 5 2034 0 282512 329805 437529 2.54972e+06
goa_wp 5 2035 0 283888 331962 441614 2.54797e+06
goa_wp 6 2023 196073 168575 196073 225178 1.76399e+06
goa_wp 6 2024 186027 160221 186027 203724 1.57772e+06
