"","model","par","est","se","year"
"310","TMB-Mod6: AR1-Yr","Espawnbio",0.461222818893039,0.0375676974140303,2014
"311","TMB-Mod6: AR1-Yr","Espawnbio",0.441730213811961,0.0352539076977551,2015
"312","TMB-Mod6: AR1-Yr","Espawnbio",0.423291483942329,0.0298266359570115,2016
"313","TMB-Mod6: AR1-Yr","Espawnbio",0.543003388639112,0.0395170698992969,2017
"314","TMB-Mod6: AR1-Yr","Espawnbio",0.52718896215014,0.0415823509446273,2018
"315","TMB-Mod6: AR1-Yr","Espawnbio",0.436291357158019,0.0371284195005993,2019
"316","TMB-Mod6: AR1-Yr","Espawnbio",0.335318440549137,0.0304393999851907,2020
"317","TMB-Mod6: AR1-Yr","Espawnbio",0.338352247099349,0.0324734224500352,2021
"318","TMB-Mod6: AR1-Yr","Espawnbio",0.297279232158212,0.0305451253974378,2022
"319","TMB-Mod7: 2D-AR1","Espawnbio",0.112822138203179,0.0311636695121865,1970
"320","TMB-Mod7: 2D-AR1","Espawnbio",0.107238323585268,0.0305779899780351,1971
"321","TMB-Mod7: 2D-AR1","Espawnbio",0.0981130474021807,0.0294761029030159,1972
"322","TMB-Mod7: 2D-AR1","Espawnbio",0.0813065346504541,0.0271786290423852,1973
"323","TMB-Mod7: 2D-AR1","Espawnbio",0.0710263840134315,0.0220201327839134,1974
"324","TMB-Mod7: 2D-AR1","Espawnbio",0.0740020570172225,0.017358129397897,1975
"325","TMB-Mod7: 2D-AR1","Espawnbio",0.0983581462414406,0.0172547812060992,1976
"326","TMB-Mod7: 2D-AR1","Espawnbio",0.108062507178667,0.019989164433277,1977
"327","TMB-Mod7: 2D-AR1","Espawnbio",0.0944971414861567,0.0213812335921845,1978
"328","TMB-Mod7: 2D-AR1","Espawnbio",0.0981451267818979,0.0232326343550049,1979
"329","TMB-Mod7: 2D-AR1","Espawnbio",0.137509791485098,0.0297096919180965,1980
"330","TMB-Mod7: 2D-AR1","Espawnbio",0.150073081428962,0.0306988157205924,1981
"331","TMB-Mod7: 2D-AR1","Espawnbio",0.243972286150454,0.0454051386007005,1982
"332","TMB-Mod7: 2D-AR1","Espawnbio",0.338942871148275,0.0613422728368081,1983
"333","TMB-Mod7: 2D-AR1","Espawnbio",0.374716878405598,0.0719559589159757,1984
"334","TMB-Mod7: 2D-AR1","Espawnbio",0.335671026026586,0.0743840940220356,1985
"335","TMB-Mod7: 2D-AR1","Espawnbio",0.310935871164594,0.0753361083366066,1986
"336","TMB-Mod7: 2D-AR1","Espawnbio",0.302753589036251,0.070894358689232,1987
"337","TMB-Mod7: 2D-AR1","Espawnbio",0.324464466960933,0.0688656451792482,1988
"338","TMB-Mod7: 2D-AR1","Espawnbio",0.370723966853501,0.0670648176979343,1989
"339","TMB-Mod7: 2D-AR1","Espawnbio",0.398491466258909,0.0695280144957038,1990
"340","TMB-Mod7: 2D-AR1","Espawnbio",0.404646116759732,0.0708210967607556,1991
"341","TMB-Mod7: 2D-AR1","Espawnbio",0.382764644071221,0.065146496868952,1992
"342","TMB-Mod7: 2D-AR1","Espawnbio",0.414607937040693,0.0661699110857756,1993
"343","TMB-Mod7: 2D-AR1","Espawnbio",0.487003709322398,0.0754010370025688,1994
"344","TMB-Mod7: 2D-AR1","Espawnbio",0.404920231077307,0.0631061705960477,1995
"345","TMB-Mod7: 2D-AR1","Espawnbio",0.374532083440582,0.0575255052313701,1996
"346","TMB-Mod7: 2D-AR1","Espawnbio",0.332821192171164,0.0514704617937681,1997
"347","TMB-Mod7: 2D-AR1","Espawnbio",0.258130926289212,0.0424312496223089,1998
"348","TMB-Mod7: 2D-AR1","Espawnbio",0.239371054838944,0.0418818316492088,1999
"349","TMB-Mod7: 2D-AR1","Espawnbio",0.226573334369174,0.0421964299089971,2000
"350","TMB-Mod7: 2D-AR1","Espawnbio",0.211791412159116,0.0429256282612661,2001
"351","TMB-Mod7: 2D-AR1","Espawnbio",0.176892479649538,0.0387671603491087,2002
"352","TMB-Mod7: 2D-AR1","Espawnbio",0.162797201817444,0.0362816440386204,2003
"353","TMB-Mod7: 2D-AR1","Espawnbio",0.177044200213003,0.0352055681341748,2004
"354","TMB-Mod7: 2D-AR1","Espawnbio",0.2148946020643,0.0417709872805341,2005
"355","TMB-Mod7: 2D-AR1","Espawnbio",0.229781057358676,0.046840658522882,2006
"356","TMB-Mod7: 2D-AR1","Espawnbio",0.203237807125763,0.044749403562928,2007
"357","TMB-Mod7: 2D-AR1","Espawnbio",0.203537068065087,0.045836503119898,2008
"358","TMB-Mod7: 2D-AR1","Espawnbio",0.20645424336419,0.0436545251074299,2009
"359","TMB-Mod7: 2D-AR1","Espawnbio",0.295218559810636,0.0522173623624663,2010
"360","TMB-Mod7: 2D-AR1","Espawnbio",0.356587740382376,0.0565615393926387,2011
"361","TMB-Mod7: 2D-AR1","Espawnbio",0.391426687183135,0.0596745599459681,2012
"362","TMB-Mod7: 2D-AR1","Espawnbio",0.433295644691962,0.067390701444099,2013
"363","TMB-Mod7: 2D-AR1","Espawnbio",0.340617467677959,0.0543509803249453,2014
"364","TMB-Mod7: 2D-AR1","Espawnbio",0.320890678995892,0.0535251011934588,2015
"365","TMB-Mod7: 2D-AR1","Espawnbio",0.321103398917795,0.0483451421418225,2016
"366","TMB-Mod7: 2D-AR1","Espawnbio",0.417778430608366,0.0641796001143109,2017
"367","TMB-Mod7: 2D-AR1","Espawnbio",0.396869984244204,0.0667359770131298,2018
"368","TMB-Mod7: 2D-AR1","Espawnbio",0.310248260338777,0.0589277691682683,2019
"369","TMB-Mod7: 2D-AR1","Espawnbio",0.222582989387446,0.0483051470028354,2020
"370","TMB-Mod7: 2D-AR1","Espawnbio",0.237622580723116,0.0531669356397503,2021
"371","TMB-Mod7: 2D-AR1","Espawnbio",0.236193596987419,0.0526624588226725,2022
"372","TMB-Mod8: 3D-AR1cond","Espawnbio",0.0891276963852636,NA,1970
"373","TMB-Mod8: 3D-AR1cond","Espawnbio",0.0849974601310948,NA,1971
"374","TMB-Mod8: 3D-AR1cond","Espawnbio",0.0795598030049766,NA,1972
"375","TMB-Mod8: 3D-AR1cond","Espawnbio",0.0717314161857951,NA,1973
"376","TMB-Mod8: 3D-AR1cond","Espawnbio",0.0711011340722918,NA,1974
"377","TMB-Mod8: 3D-AR1cond","Espawnbio",0.0795897398903843,NA,1975
"378","TMB-Mod8: 3D-AR1cond","Espawnbio",0.100431595667861,NA,1976
"379","TMB-Mod8: 3D-AR1cond","Espawnbio",0.11317749228622,NA,1977
"380","TMB-Mod8: 3D-AR1cond","Espawnbio",0.109162292531812,NA,1978
"381","TMB-Mod8: 3D-AR1cond","Espawnbio",0.117387117331829,NA,1979
"382","TMB-Mod8: 3D-AR1cond","Espawnbio",0.158314546345775,NA,1980
"383","TMB-Mod8: 3D-AR1cond","Espawnbio",0.172396131129763,NA,1981
"384","TMB-Mod8: 3D-AR1cond","Espawnbio",0.277552463218471,NA,1982
"385","TMB-Mod8: 3D-AR1cond","Espawnbio",0.389026938431943,NA,1983
"386","TMB-Mod8: 3D-AR1cond","Espawnbio",0.440279382032247,NA,1984
"387","TMB-Mod8: 3D-AR1cond","Espawnbio",0.413287965143318,NA,1985
"388","TMB-Mod8: 3D-AR1cond","Espawnbio",0.3898404842959,NA,1986
"389","TMB-Mod8: 3D-AR1cond","Espawnbio",0.369182065921749,NA,1987
"390","TMB-Mod8: 3D-AR1cond","Espawnbio",0.379197474709416,NA,1988
"391","TMB-Mod8: 3D-AR1cond","Espawnbio",0.402042972841582,NA,1989
"392","TMB-Mod8: 3D-AR1cond","Espawnbio",0.423322101195842,NA,1990
"393","TMB-Mod8: 3D-AR1cond","Espawnbio",0.426641955086652,NA,1991
"394","TMB-Mod8: 3D-AR1cond","Espawnbio",0.399901908591246,NA,1992
"395","TMB-Mod8: 3D-AR1cond","Espawnbio",0.439258905285234,NA,1993
"396","TMB-Mod8: 3D-AR1cond","Espawnbio",0.518418672265005,NA,1994
"397","TMB-Mod8: 3D-AR1cond","Espawnbio",0.430080416297994,NA,1995
"398","TMB-Mod8: 3D-AR1cond","Espawnbio",0.394655679377343,NA,1996
"399","TMB-Mod8: 3D-AR1cond","Espawnbio",0.351697029361649,NA,1997
"400","TMB-Mod8: 3D-AR1cond","Espawnbio",0.280890485899865,NA,1998
"401","TMB-Mod8: 3D-AR1cond","Espawnbio",0.2653311643236,NA,1999
"402","TMB-Mod8: 3D-AR1cond","Espawnbio",0.250823053225405,NA,2000
"403","TMB-Mod8: 3D-AR1cond","Espawnbio",0.238113646223539,NA,2001
"404","TMB-Mod8: 3D-AR1cond","Espawnbio",0.201480656626253,NA,2002
"405","TMB-Mod8: 3D-AR1cond","Espawnbio",0.188361595538161,NA,2003
"406","TMB-Mod8: 3D-AR1cond","Espawnbio",0.204755581167139,NA,2004
"407","TMB-Mod8: 3D-AR1cond","Espawnbio",0.258094239122793,NA,2005
"408","TMB-Mod8: 3D-AR1cond","Espawnbio",0.28086915861982,NA,2006
"409","TMB-Mod8: 3D-AR1cond","Espawnbio",0.252683576020528,NA,2007
"410","TMB-Mod8: 3D-AR1cond","Espawnbio",0.254883270046928,NA,2008
"411","TMB-Mod8: 3D-AR1cond","Espawnbio",0.250771297535175,NA,2009
"412","TMB-Mod8: 3D-AR1cond","Espawnbio",0.330474510769871,NA,2010
"413","TMB-Mod8: 3D-AR1cond","Espawnbio",0.380589020521557,NA,2011
"414","TMB-Mod8: 3D-AR1cond","Espawnbio",0.405142480920229,NA,2012
"415","TMB-Mod8: 3D-AR1cond","Espawnbio",0.440397141903556,NA,2013
"416","TMB-Mod8: 3D-AR1cond","Espawnbio",0.347766256358015,NA,2014
"417","TMB-Mod8: 3D-AR1cond","Espawnbio",0.336448720689207,NA,2015
"418","TMB-Mod8: 3D-AR1cond","Espawnbio",0.375084094803723,NA,2016
"419","TMB-Mod8: 3D-AR1cond","Espawnbio",0.520252935159818,NA,2017
"420","TMB-Mod8: 3D-AR1cond","Espawnbio",0.515782417950603,NA,2018
"421","TMB-Mod8: 3D-AR1cond","Espawnbio",0.420408261602178,NA,2019
"422","TMB-Mod8: 3D-AR1cond","Espawnbio",0.306704175887374,NA,2020
"423","TMB-Mod8: 3D-AR1cond","Espawnbio",0.307295103559532,NA,2021
"424","TMB-Mod8: 3D-AR1cond","Espawnbio",0.278181250118947,NA,2022
"425","TMB-Mod9: 3D-AR1mar","Espawnbio",0.1089298010945,NA,1970
"426","TMB-Mod9: 3D-AR1mar","Espawnbio",0.103483885862233,NA,1971
"427","TMB-Mod9: 3D-AR1mar","Espawnbio",0.0946718637791158,NA,1972
"428","TMB-Mod9: 3D-AR1mar","Espawnbio",0.0787511843676384,NA,1973
"429","TMB-Mod9: 3D-AR1mar","Espawnbio",0.0709270605254053,NA,1974
"430","TMB-Mod9: 3D-AR1mar","Espawnbio",0.077480273400919,NA,1975
"431","TMB-Mod9: 3D-AR1mar","Espawnbio",0.106194160278453,NA,1976
"432","TMB-Mod9: 3D-AR1mar","Espawnbio",0.119583832713921,NA,1977
"433","TMB-Mod9: 3D-AR1mar","Espawnbio",0.107521195729158,NA,1978
"434","TMB-Mod9: 3D-AR1mar","Espawnbio",0.113149898457227,NA,1979
"435","TMB-Mod9: 3D-AR1mar","Espawnbio",0.15979709708698,NA,1980
"436","TMB-Mod9: 3D-AR1mar","Espawnbio",0.178041730885398,NA,1981
"437","TMB-Mod9: 3D-AR1mar","Espawnbio",0.292835199277519,NA,1982
"438","TMB-Mod9: 3D-AR1mar","Espawnbio",0.410002811509669,NA,1983
"439","TMB-Mod9: 3D-AR1mar","Espawnbio",0.45362095791819,NA,1984
"440","TMB-Mod9: 3D-AR1mar","Espawnbio",0.408123090575325,NA,1985
"441","TMB-Mod9: 3D-AR1mar","Espawnbio",0.371544539688035,NA,1986
"442","TMB-Mod9: 3D-AR1mar","Espawnbio",0.35377466881926,NA,1987
"443","TMB-Mod9: 3D-AR1mar","Espawnbio",0.369131368229794,NA,1988
"444","TMB-Mod9: 3D-AR1mar","Espawnbio",0.402327644237154,NA,1989
"445","TMB-Mod9: 3D-AR1mar","Espawnbio",0.42330016697116,NA,1990
"446","TMB-Mod9: 3D-AR1mar","Espawnbio",0.422358200106237,NA,1991
"447","TMB-Mod9: 3D-AR1mar","Espawnbio",0.390520821662026,NA,1992
"448","TMB-Mod9: 3D-AR1mar","Espawnbio",0.422752971015281,NA,1993
"449","TMB-Mod9: 3D-AR1mar","Espawnbio",0.500154062213465,NA,1994
"450","TMB-Mod9: 3D-AR1mar","Espawnbio",0.418735468811857,NA,1995
"451","TMB-Mod9: 3D-AR1mar","Espawnbio",0.387243636143246,NA,1996
"452","TMB-Mod9: 3D-AR1mar","Espawnbio",0.343034121347794,NA,1997
"453","TMB-Mod9: 3D-AR1mar","Espawnbio",0.265274653157258,NA,1998
"454","TMB-Mod9: 3D-AR1mar","Espawnbio",0.245497330659643,NA,1999
"455","TMB-Mod9: 3D-AR1mar","Espawnbio",0.232224596682993,NA,2000
"456","TMB-Mod9: 3D-AR1mar","Espawnbio",0.216769362864454,NA,2001
"457","TMB-Mod9: 3D-AR1mar","Espawnbio",0.181522613766944,NA,2002
"458","TMB-Mod9: 3D-AR1mar","Espawnbio",0.167796173131839,NA,2003
"459","TMB-Mod9: 3D-AR1mar","Espawnbio",0.183478709950251,NA,2004
"460","TMB-Mod9: 3D-AR1mar","Espawnbio",0.222754709160333,NA,2005
"461","TMB-Mod9: 3D-AR1mar","Espawnbio",0.238786307862748,NA,2006
"462","TMB-Mod9: 3D-AR1mar","Espawnbio",0.212027782764537,NA,2007
"463","TMB-Mod9: 3D-AR1mar","Espawnbio",0.213100515754662,NA,2008
"464","TMB-Mod9: 3D-AR1mar","Espawnbio",0.213598675473195,NA,2009
"465","TMB-Mod9: 3D-AR1mar","Espawnbio",0.296843809264244,NA,2010
"466","TMB-Mod9: 3D-AR1mar","Espawnbio",0.348854125346253,NA,2011
"467","TMB-Mod9: 3D-AR1mar","Espawnbio",0.373510156711083,NA,2012
"468","TMB-Mod9: 3D-AR1mar","Espawnbio",0.405898854670549,NA,2013
"469","TMB-Mod9: 3D-AR1mar","Espawnbio",0.314358273762048,NA,2014
"470","TMB-Mod9: 3D-AR1mar","Espawnbio",0.294279794811547,NA,2015
"471","TMB-Mod9: 3D-AR1mar","Espawnbio",0.308522748359433,NA,2016
"472","TMB-Mod9: 3D-AR1mar","Espawnbio",0.413501142777133,NA,2017
"473","TMB-Mod9: 3D-AR1mar","Espawnbio",0.397939626948949,NA,2018
"474","TMB-Mod9: 3D-AR1mar","Espawnbio",0.314327008949301,NA,2019
"475","TMB-Mod9: 3D-AR1mar","Espawnbio",0.228532347139017,NA,2020
"476","TMB-Mod9: 3D-AR1mar","Espawnbio",0.244610218432376,NA,2021
"477","TMB-Mod9: 3D-AR1mar","Espawnbio",0.240818627106826,NA,2022
"478","ADMB","Espawnbio",0.12588,0.040074,1970
"479","ADMB","Espawnbio",0.12012,0.039303,1971
"480","ADMB","Espawnbio",0.11081,0.03786,1972
"481","ADMB","Espawnbio",0.094158,0.034971,1973
"482","ADMB","Espawnbio",0.085857,0.028804,1974
"483","ADMB","Espawnbio",0.092676,0.022931,1975
"484","ADMB","Espawnbio",0.12406,0.022221,1976
"485","ADMB","Espawnbio",0.14081,0.025323,1977
"486","ADMB","Espawnbio",0.12976,0.027262,1978
"487","ADMB","Espawnbio",0.13803,0.029629,1979
"488","ADMB","Espawnbio",0.1923,0.038099,1980
"489","ADMB","Espawnbio",0.21203,0.038567,1981
"490","ADMB","Espawnbio",0.34375,0.055798,1982
"491","ADMB","Espawnbio",0.47802,0.073993,1983
"492","ADMB","Espawnbio",0.53029,0.085853,1984
"493","ADMB","Espawnbio",0.48315,0.086726,1985
"494","ADMB","Espawnbio",0.43949,0.08498,1986
"495","ADMB","Espawnbio",0.41189,0.075975,1987
"496","ADMB","Espawnbio",0.41552,0.070582,1988
"497","ADMB","Espawnbio",0.4303,0.06203,1989
"498","ADMB","Espawnbio",0.44161,0.060756,1990
"499","ADMB","Espawnbio",0.43442,0.059868,1991
"500","ADMB","Espawnbio",0.39417,0.052727,1992
"501","ADMB","Espawnbio",0.42484,0.052293,1993
"502","ADMB","Espawnbio",0.49806,0.058764,1994
"503","ADMB","Espawnbio",0.41452,0.049284,1995
"504","ADMB","Espawnbio",0.38231,0.045302,1996
"505","ADMB","Espawnbio",0.33889,0.040858,1997
"506","ADMB","Espawnbio",0.26292,0.033653,1998
"507","ADMB","Espawnbio",0.24442,0.032305,1999
"508","ADMB","Espawnbio",0.23195,0.031587,2000
"509","ADMB","Espawnbio",0.2173,0.031383,2001
"510","ADMB","Espawnbio",0.18309,0.027714,2002
"511","ADMB","Espawnbio",0.16986,0.025127,2003
"512","ADMB","Espawnbio",0.18635,0.023947,2004
"513","ADMB","Espawnbio",0.22618,0.028881,2005
"514","ADMB","Espawnbio",0.24329,0.032731,2006
"515","ADMB","Espawnbio",0.21622,0.031373,2007
"516","ADMB","Espawnbio",0.21636,0.032361,2008
"517","ADMB","Espawnbio",0.21545,0.031117,2009
"518","ADMB","Espawnbio",0.29755,0.038643,2010
"519","ADMB","Espawnbio",0.34913,0.043211,2011
"520","ADMB","Espawnbio",0.37339,0.046401,2012
"521","ADMB","Espawnbio",0.40384,0.052498,2013
"522","ADMB","Espawnbio",0.31146,0.042388,2014
"523","ADMB","Espawnbio",0.2904,0.041809,2015
"524","ADMB","Espawnbio",0.30962,0.037337,2016
"525","ADMB","Espawnbio",0.42084,0.04899,2017
"526","ADMB","Espawnbio",0.4082,0.050974,2018
"527","ADMB","Espawnbio",0.32595,0.045412,2019
"528","ADMB","Espawnbio",0.23809,0.037461,2020
"529","ADMB","Espawnbio",0.25152,0.041051,2021
"530","ADMB","Espawnbio",0.2434,0.040375,2022
